"No.","Time","Source","Destination","Protocol","Length","Info","Data Length","Data","Bytes"
"3835","07:23:33.585309","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3836","07:23:33.586656","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"3837","07:23:33.588036","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3838","07:23:33.589410","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"3839","07:23:33.591198","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"3840","07:23:33.594887","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""03221236\\r""","","",""
"3841","07:23:33.597633","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"3842","07:23:33.600060","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""32211""","","",""
"3843","07:23:33.601142","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""4E\\r""","","",""
"3844","07:23:33.602260","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3845","07:23:33.603210","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"3846","07:23:33.603944","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"3847","07:23:33.604680","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3848","07:23:33.606072","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"3849","07:23:33.606880","WbElectr_00:12:4a ()","localhost ()","SPP","21","Rcvd ""ED\\r\\r>32""","","",""
"3850","07:23:33.607948","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3851","07:23:33.609695","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""21236\\r""","","",""
"3852","07:23:33.612269","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3853","07:23:33.727429","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""ATSH79B\\r""","","",""
"3854","07:23:33.730429","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3855","07:23:33.732840","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"3856","07:23:33.734234","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""TO""","","",""
"3857","07:23:33.735683","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""PP""","","",""
"3858","07:23:33.737711","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"3859","07:23:33.739067","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""\\r\\r>TS""","","",""
"3860","07:23:33.740541","WbElectr_00:12:4a ()","localhost ()","SPP","19","Rcvd ""H79B\\r""","","",""
"3861","07:23:33.742284","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""?""","","",""
"3862","07:23:33.744169","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3863","07:23:33.746280","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"3864","07:23:33.748257","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3865","07:23:33.831977","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""ATFCH79B\\r""","","",""
"3866","07:23:33.836524","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3867","07:23:33.837897","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"3868","07:23:33.839245","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3869","07:23:33.840639","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""FCH""","","",""
"3870","07:23:33.842378","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""79""","","",""
"3871","07:23:33.843880","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""B\\r""","","",""
"3872","07:23:33.845400","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""?""","","",""
"3873","07:23:33.846740","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3874","07:23:33.847440","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"3875","07:23:33.850279","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3876","07:23:33.935964","localhost ()","WbElectr_00:12:4a ()","SPP","21","Sent ""022101\\r""","","",""
"3877","07:23:33.939135","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3878","07:23:33.940797","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"3879","07:23:33.942151","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""0""","","",""
"3880","07:23:33.943496","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""2""","","",""
"3881","07:23:33.945042","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""21""","","",""
"3882","07:23:33.946576","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""01\\r""","","",""
"3883","07:23:34.039179","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""5""","","",""
"3884","07:23:34.041145","localhost ()","WbElectr_00:12:4a ()","SPP","21","Sent ""022104\\r""","","",""
"3885","07:23:34.043533","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""B""","","",""
"3886","07:23:34.044731","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""36""","","",""
"3887","07:23:34.045954","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""6A""","","",""
"3888","07:23:34.047332","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""CFFFFF""","","",""
"3889","07:23:34.048627","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""CEA62C""","","",""
"3890","07:23:34.049997","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""A\\r""","","",""
"3891","07:23:34.051471","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"3892","07:23:34.054723","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""TO""","","",""
"3893","07:23:34.056175","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3894","07:23:34.057708","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""PPED\\r\\r""","","",""
"3895","07:23:34.059306","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3896","07:23:34.061867","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3897","07:23:34.063236","WbElectr_00:12:4a ()","localhost ()","SPP","21","Rcvd "">22104\\r""","","",""
"3898","07:23:34.158024","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""ATCRA5B3\\r""","","",""
"3899","07:23:34.162856","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3900","07:23:34.164258","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"3901","07:23:34.165622","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3902","07:23:34.167020","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""OPP""","","",""
"3903","07:23:34.168731","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"3904","07:23:34.170492","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"3905","07:23:34.172014","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""TCRA5B""","","",""
"3906","07:23:34.173144","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3907","07:23:34.174243","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""3\\r""","","",""
"3908","07:23:34.175502","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""?\\r\\r""","","",""
"3909","07:23:34.176799","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd "">""","","",""
"3910","07:23:34.179268","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3911","07:23:34.261390","localhost ()","WbElectr_00:12:4a ()","SPP","19","Sent ""ATMA\\r""","","",""
"3912","07:23:34.264032","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3913","07:23:34.265403","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"3914","07:23:34.266733","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"3915","07:23:34.268049","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3916","07:23:34.269912","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""MA""","","",""
"3917","07:23:34.271082","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""\\r""","","",""
"3918","07:23:34.364559","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""ATCM7FE\\r""","","",""
"3919","07:23:34.373576","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3920","07:23:34.381076","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"3921","07:23:34.382893","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""TO""","","",""
"3922","07:23:34.384252","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""PP""","","",""
"3923","07:23:34.385684","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"3924","07:23:34.387108","WbElectr_00:12:4a ()","localhost ()","SPP","21","Rcvd ""\\r\\r>TCM7""","","",""
"3925","07:23:34.390523","WbElectr_00:12:4a ()","localhost ()","SPP","21","Rcvd ""FE\\r?\\r\\r>""","","",""
"3926","07:23:34.391578","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3927","07:23:34.395290","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3928","07:23:34.467722","localhost ()","WbElectr_00:12:4a ()","SPP","21","Sent ""ATC754A\\r""","","",""
"3929","07:23:34.469861","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3930","07:23:34.472383","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"3931","07:23:34.473651","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3932","07:23:34.475037","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""C7""","","",""
"3933","07:23:34.476164","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""54""","","",""
"3934","07:23:34.477393","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""A\\r""","","",""
"3935","07:23:34.478616","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""?""","","",""
"3936","07:23:34.480547","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""\\r\\r""","","",""
"3937","07:23:34.482035","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3938","07:23:34.483527","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd "">""","","",""
"3939","07:23:34.485348","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3940","07:23:34.571800","localhost ()","WbElectr_00:12:4a ()","SPP","19","Sent ""ATMA\\r""","","",""
"3941","07:23:34.575379","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3942","07:23:34.576793","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"3943","07:23:34.578127","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"3944","07:23:34.581574","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3945","07:23:34.583064","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""MA""","","",""
"3946","07:23:34.584548","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""\\r""","","",""
"3947","07:23:34.675986","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""ATCM7FE\\r""","","",""
"3948","07:23:34.678663","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3949","07:23:34.681188","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"3950","07:23:34.683058","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""TO""","","",""
"3951","07:23:34.684504","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""PP""","","",""
"3952","07:23:34.685928","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""ED""","","",""
"3953","07:23:34.687319","WbElectr_00:12:4a ()","localhost ()","SPP","20","Rcvd ""\\r\\r>TCM""","","",""
"3954","07:23:34.688678","WbElectr_00:12:4a ()","localhost ()","SPP","18","Rcvd ""7FE\\r""","","",""
"3955","07:23:34.689896","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""?\\r""","","",""
"3956","07:23:34.692166","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3957","07:23:34.693790","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""\\r>""","","",""
"3958","07:23:34.696641","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3959","07:23:34.780124","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""ATC754A\\r""","","",""
"3960","07:23:34.782760","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3961","07:23:34.785237","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"3962","07:23:34.787866","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""TC""","","",""
"3963","07:23:34.789266","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""75""","","",""
"3964","07:23:34.790675","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""4A""","","",""
"3965","07:23:34.792339","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""\\r""","","",""
"3966","07:23:34.793667","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""?""","","",""
"3967","07:23:34.794614","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3968","07:23:34.796191","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""\\r\\r>""","","",""
"3969","07:23:34.797947","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3970","07:23:34.883716","localhost ()","WbElectr_00:12:4a ()","SPP","19","Sent ""ATMA\\r""","","",""
"3971","07:23:34.886595","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3972","07:23:34.887967","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"3973","07:23:34.889319","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"3974","07:23:34.890712","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3975","07:23:34.892465","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""MA""","","",""
"3976","07:23:34.893845","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""\\r""","","",""
"3977","07:23:34.988015","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""ATCM7FE\\r""","","",""
"3978","07:23:34.993694","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3979","07:23:34.995110","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"3980","07:23:34.996282","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3981","07:23:34.998213","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""OP""","","",""
"3982","07:23:34.999481","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""P""","","",""
"3983","07:23:35.000899","WbElectr_00:12:4a ()","localhost ()","SPP","22","Rcvd ""ED\\r\\r>TCM""","","",""
"3984","07:23:35.002275","WbElectr_00:12:4a ()","localhost ()","SPP","18","Rcvd ""7FE\\r""","","",""
"3985","07:23:35.004901","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""?\\r""","","",""
"3986","07:23:35.006477","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""\\r>""","","",""
"3987","07:23:35.008620","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3988","07:23:35.011631","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3989","07:23:35.091800","localhost ()","WbElectr_00:12:4a ()","SPP","23","Sent ""ATCRA5B3\\r""","","",""
"3990","07:23:35.096817","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"3991","07:23:35.098990","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"3992","07:23:35.100473","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"3993","07:23:35.101853","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""CRA""","","",""
"3994","07:23:35.103660","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""5B""","","",""
"3995","07:23:35.105176","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""3\\r""","","",""
"3996","07:23:35.106701","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""O""","","",""
"3997","07:23:35.108964","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"3998","07:23:35.110009","WbElectr_00:12:4a ()","localhost ()","SPP","17","Rcvd ""K\\r\\r""","","",""
"3999","07:23:35.110635","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd "">""","","",""
"4000","07:23:35.112380","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"4001","07:23:35.195620","localhost ()","WbElectr_00:12:4a ()","SPP","19","Sent ""ATMA\\r""","","",""
"4002","07:23:35.199113","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"4003","07:23:35.200655","WbElectr_00:12:4a ()","localhost ()","RFCOMM","15","Rcvd UIH Channel=1 UID ","","",""
"4004","07:23:35.201942","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"4005","07:23:35.203313","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"4006","07:23:35.205021","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""MA""","","",""
"4007","07:23:35.206403","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""\\r""","","",""
"4008","07:23:35.299826","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""ATCM7FE\\r""","","",""
"4009","07:23:35.302428","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"4010","07:23:35.306610","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""S""","","",""
"4011","07:23:35.308001","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""T""","","",""
"4012","07:23:35.310504","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""OP""","","",""
"4013","07:23:35.311910","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""P""","","",""
"4014","07:23:35.313408","WbElectr_00:12:4a ()","localhost ()","HCI_ACL","21","Rcvd  [Reassembled in #4015]","","",""
"4015","07:23:35.314809","WbElectr_00:12:4a ()","localhost ()","SPP","10","Rcvd ""ED\\r\\r>TCM7FE\\r""","","",""
"4016","07:23:35.316411","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""?\\r""","","",""
"4017","07:23:35.317995","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""\\r>""","","",""
"4018","07:23:35.320989","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
"4019","07:23:35.324267","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"4020","07:23:35.405332","localhost ()","WbElectr_00:12:4a ()","SPP","22","Sent ""ATC75C5\\r""","","",""
"4021","07:23:35.409175","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","",""
"4022","07:23:35.411634","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""A""","","",""
"4023","07:23:35.412967","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""TC""","","",""
"4024","07:23:35.414329","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""75""","","",""
"4025","07:23:35.416146","WbElectr_00:12:4a ()","localhost ()","SPP","16","Rcvd ""C5""","","",""
"4026","07:23:35.417664","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""\\r""","","",""
"4027","07:23:35.419130","WbElectr_00:12:4a ()","localhost ()","SPP","15","Rcvd ""?""","","",""
"4028","07:23:35.419993","localhost ()","WbElectr_00:12:4a ()","RFCOMM","14","Sent UIH Channel=1 UID ","","",""
